entry_id,trip_id,people_id,person_name,trip_date,trip_start_time,trip_end_time,place_id,place_name,lat,lon,event_time,source_presence
681,trip_244,"Simone Kat","Simone Kat",0040-06-19,09:00:00,21:37:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-19 17:01:00",B
682,trip_244,"Simone Kat","Simone Kat",0040-06-19,09:00:00,21:37:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-19 17:01:00",B
683,trip_244,"Simone Kat","Simone Kat",0040-06-19,09:00:00,21:37:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-19 21:00:00",B
684,trip_244,"Simone Kat","Simone Kat",0040-06-19,09:00:00,21:37:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-19 19:00:00",B
685,trip_244,"Simone Kat","Simone Kat",0040-06-19,09:00:00,21:37:00,,,,,"2040-06-19 09:00:00",A
686,trip_245,"Ed Helpsford","Ed Helpsford",2040-05-27,09:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-05-27 11:00:00",B
687,trip_245,"Ed Helpsford","Ed Helpsford",2040-05-27,09:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-05-27 11:57:00",B
688,trip_245,"Ed Helpsford","Ed Helpsford",2040-05-27,09:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-05-27 13:14:00",B
689,trip_245,"Ed Helpsford","Ed Helpsford",2040-05-27,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-27 21:00:00",B
690,trip_245,"Ed Helpsford","Ed Helpsford",2040-05-27,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-27 15:00:00",B
691,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-05-06 11:15:00",B
692,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-05-06 11:15:00",B
693,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,37831223,,-164.348417031851,39.4207940430707,"2040-05-06 11:15:00",B
694,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-05-06 11:48:00",B
695,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,48511194,,-165.600349924012,39.55045654963,"2040-05-06 21:00:00",BOTH
696,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-06 21:00:00",B
697,trip_246,"Carol Limpet","Carol Limpet",2040-05-06,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-06 15:00:00",B
698,trip_247,"Simone Kat","Simone Kat",2040-05-07,07:36:00,07:36:00,2133919910,,-165.59860697329,39.5413536704249,"2040-05-07 07:36:00",BOTH
699,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-06-13 00:44:00",BOTH
700,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-13 00:44:00",B
701,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-06-12 21:29:00",B
702,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-13 13:00:00",B
703,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-06-13 10:00:00",B
704,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-13 19:00:00",B
705,trip_248,Seal,Seal,2040-06-12,14:00:00,19:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-13 00:44:00",B
706,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-22 01:06:00",B
707,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,48590938,,-165.613282944077,39.5409827974782,"2040-05-21 21:29:00",BOTH
708,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-05-22 01:06:00",B
709,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-22 13:00:00",B
710,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-05-22 10:00:00",B
711,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-22 19:00:00",B
712,trip_249,Seal,Seal,2040-05-21,14:00:00,19:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-22 01:06:00",B
713,trip_25,"Teddy Goldstein","Teddy Goldstein",2040-06-17,09:32:00,10:21:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-06-17 10:21:00",B
714,trip_25,"Teddy Goldstein","Teddy Goldstein",2040-06-17,09:32:00,10:21:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-06-17 10:21:00",B
715,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-06-08 01:12:00",BOTH
716,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,36952113,,-165.957806172889,39.0959936557096,"2040-06-07 21:57:00",BOTH
717,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-07 20:00:00",B
718,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-08 13:00:00",B
719,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-06-08 10:00:00",B
720,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-08 19:00:00",B
721,trip_250,Seal,Seal,2040-06-07,14:00:00,19:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-07 21:57:00",B
722,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-04-03 21:17:00",B
723,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,48580702,,-165.599641801388,39.5508852452669,"2040-04-03 21:17:00",BOTH
724,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-03 17:48:00",B
725,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-03 17:48:00",B
726,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-03 21:00:00",B
727,trip_251,"Carol Limpet","Carol Limpet",0040-04-03,09:00:00,21:17:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-03 19:00:00",B
728,trip_252,"Simone Kat","Simone Kat",2040-04-10,09:36:00,10:45:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-04-10 10:45:00",BOTH
729,trip_252,"Simone Kat","Simone Kat",2040-04-10,09:36:00,10:45:00,36988137,"Harbor Bistro",-165.956073965352,39.095381784246,"2040-04-10 09:36:00",BOTH
730,trip_252,"Simone Kat","Simone Kat",2040-04-10,09:36:00,10:45:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-10 10:45:00",B
731,trip_253,"Ed Helpsford","Ed Helpsford",2040-04-01,07:37:00,09:26:00,48503211,,-165.570924892421,39.5130944998992,"2040-04-01 07:37:00",B
732,trip_253,"Ed Helpsford","Ed Helpsford",2040-04-01,07:37:00,09:26:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-04-01 09:26:00",B
733,trip_254,"Ed Helpsford","Ed Helpsford",2040-05-18,07:25:00,09:04:00,48475647,"Lomark Civic Plaza",-165.597193567118,39.5219925791217,"2040-05-18 09:04:00",B
734,trip_254,"Ed Helpsford","Ed Helpsford",2040-05-18,07:25:00,09:04:00,48531694,,-165.589470863165,39.5104234635045,"2040-05-18 07:25:00",B
735,trip_254,"Ed Helpsford","Ed Helpsford",2040-05-18,07:25:00,09:04:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-05-18 09:04:00",B
736,trip_255,"Ed Helpsford","Ed Helpsford",0040-05-08,09:00:00,21:55:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-05-08 21:55:00",B
737,trip_255,"Ed Helpsford","Ed Helpsford",0040-05-08,09:00:00,21:55:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-08 17:33:00",B
738,trip_255,"Ed Helpsford","Ed Helpsford",0040-05-08,09:00:00,21:55:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-08 17:33:00",B
739,trip_255,"Ed Helpsford","Ed Helpsford",0040-05-08,09:00:00,21:55:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-08 21:00:00",B
740,trip_255,"Ed Helpsford","Ed Helpsford",0040-05-08,09:00:00,21:55:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-08 19:00:00",B
741,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,37892464,"Paackland Admin Center",-164.399590473335,39.4325916424221,"2040-05-01 16:44:00",B
742,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,48511190,,-165.599649866128,39.5492506138069,"2040-05-01 21:00:00",BOTH
743,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-01 16:27:00",B
744,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-01 14:00:00",B
745,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-01 09:00:00",B
746,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-01 21:00:00",B
747,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-01 19:00:00",B
748,trip_256,"Carol Limpet","Carol Limpet",0040-05-01,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-01 14:00:00",B
749,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,2564318352,"Eastside Memorial Toll",-164.349955665003,39.4239826522775,"2040-07-20 11:00:00",B
750,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-07-20 11:11:00",B
751,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-07-20 11:24:00",B
752,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,48511194,,-165.600349924012,39.55045654963,"2040-07-20 21:00:00",BOTH
753,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-20 21:00:00",B
754,trip_257,"Carol Limpet","Carol Limpet",2040-07-20,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-20 15:00:00",B
755,trip_258,Seal,Seal,0040-05-22,07:19:00,12:42:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-05-22 12:42:00",B
756,trip_258,Seal,Seal,0040-05-22,07:19:00,12:42:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-22 10:27:00",B
757,trip_258,Seal,Seal,0040-05-22,07:19:00,12:42:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-22 07:19:00",B
758,trip_258,Seal,Seal,0040-05-22,07:19:00,12:42:00,,,,,"2040-05-22 07:19:00",A
759,trip_259,Seal,Seal,2040-07-04,06:41:00,12:13:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-07-04 12:13:00",BOTH
760,trip_259,Seal,Seal,2040-07-04,06:41:00,12:13:00,37831223,,-164.348417031851,39.4207940430707,"2040-07-04 06:41:00",B
761,trip_26,"Tante Titan","Tante Titan",0040-05-01,09:17:00,13:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-05-01 13:00:00",B
762,trip_26,"Tante Titan","Tante Titan",0040-05-01,09:17:00,13:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-01 12:22:00",B
763,trip_26,"Tante Titan","Tante Titan",0040-05-01,09:17:00,13:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-01 09:17:00",B
764,trip_260,"Tante Titan","Tante Titan",2040-08-01,07:37:00,07:37:00,581862761,,-164.53080152288,39.3287733868328,"2040-08-01 07:37:00",B
765,trip_261,"Ed Helpsford","Ed Helpsford",2040-07-03,09:00:00,21:00:00,6005475082,,-164.555200976448,39.0825071229472,"2040-07-03 14:00:00",B
766,trip_261,"Ed Helpsford","Ed Helpsford",2040-07-03,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-03 21:00:00",B
767,trip_261,"Ed Helpsford","Ed Helpsford",2040-07-03,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-03 19:00:00",B
768,trip_262,"Simone Kat","Simone Kat",2040-05-10,09:20:00,09:20:00,48531032,,-165.586772281808,39.5186259834855,"2040-05-10 09:20:00",BOTH
769,trip_263,Seal,Seal,0040-04-03,07:18:00,12:12:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-04-03 12:12:00",B
770,trip_263,Seal,Seal,0040-04-03,07:18:00,12:12:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-03 10:49:00",B
771,trip_263,Seal,Seal,0040-04-03,07:18:00,12:12:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-03 07:18:00",B
772,trip_263,Seal,Seal,0040-04-03,07:18:00,12:12:00,,,,,"2040-04-03 07:18:00",A
773,trip_264,Seal,Seal,2040-04-12,08:46:00,09:28:00,37852571,"Port Office of Customs B",-164.406748235115,39.4386936353508,"2040-04-12 09:28:00",B
774,trip_264,Seal,Seal,2040-04-12,08:46:00,09:28:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-04-12 08:46:00",B
775,trip_264,Seal,Seal,2040-04-12,08:46:00,09:28:00,,,,,"2040-04-12 08:46:00",A
776,trip_265,"Teddy Goldstein","Teddy Goldstein",2040-06-13,08:07:00,09:33:00,30179053,,-165.883777568729,39.6536842397418,"2040-06-13 08:07:00",B
777,trip_265,"Teddy Goldstein","Teddy Goldstein",2040-06-13,08:07:00,09:33:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-06-13 09:33:00",B
778,trip_265,"Teddy Goldstein","Teddy Goldstein",2040-06-13,08:07:00,09:33:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-06-13 09:33:00",B
779,trip_266,Seal,Seal,2040-05-07,10:57:00,12:57:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-05-07 12:57:00",B
780,trip_266,Seal,Seal,2040-05-07,10:57:00,12:57:00,,,,,"2040-05-07 10:57:00",A
781,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-04-08 09:14:00",BOTH
782,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-08 09:48:00",BOTH
783,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-04-08 08:47:00",BOTH
784,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-04-08 09:48:00",BOTH
785,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-04-08 08:47:00",BOTH
786,trip_267,"Simone Kat","Simone Kat",0040-04-08,07:53:00,09:48:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-08 09:48:00",BOTH
787,trip_268,Seal,Seal,0040-04-17,07:14:00,10:07:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-17 10:07:00",B
788,trip_268,Seal,Seal,0040-04-17,07:14:00,10:07:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-17 10:07:00",B
789,trip_268,Seal,Seal,0040-04-17,07:14:00,10:07:00,,,,,"2040-04-17 07:14:00",A
790,trip_269,"Ed Helpsford","Ed Helpsford",2040-07-12,09:00:00,21:00:00,37852571,"Port Office of Customs B",-164.406748235115,39.4386936353508,"2040-07-12 11:34:00",B
791,trip_269,"Ed Helpsford","Ed Helpsford",2040-07-12,09:00:00,21:00:00,37857657,,-164.380133382331,39.4245029126093,"2040-07-12 11:34:00",B
792,trip_269,"Ed Helpsford","Ed Helpsford",2040-07-12,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-12 21:00:00",B
793,trip_269,"Ed Helpsford","Ed Helpsford",2040-07-12,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-12 15:00:00",B
794,trip_27,Seal,Seal,2040-07-07,08:49:00,14:49:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-07-07 12:54:00",BOTH
795,trip_27,Seal,Seal,2040-07-07,08:49:00,14:49:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-07-07 10:36:00",B
796,trip_27,Seal,Seal,2040-07-07,08:49:00,14:49:00,37852571,"Port Office of Customs B",-164.406748235115,39.4386936353508,"2040-07-07 14:49:00",B
797,trip_270,"Carol Limpet","Carol Limpet",2040-07-08,09:00:00,21:00:00,48511194,,-165.600349924012,39.55045654963,"2040-07-08 21:00:00",BOTH
798,trip_270,"Carol Limpet","Carol Limpet",2040-07-08,09:00:00,21:00:00,48542802,,-164.558538974501,39.0879475119598,"2040-07-08 14:00:00",BOTH
799,trip_270,"Carol Limpet","Carol Limpet",2040-07-08,09:00:00,21:00:00,582261047,"Centralia Post Office",-164.577302104073,39.2602448596623,"2040-07-08 14:40:00",B
800,trip_270,"Carol Limpet","Carol Limpet",2040-07-08,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-08 21:00:00",B
801,trip_270,"Carol Limpet","Carol Limpet",2040-07-08,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-08 19:00:00",B
802,trip_271,Seal,Seal,0040-05-01,07:40:00,11:24:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-01 11:24:00",B
803,trip_271,Seal,Seal,0040-05-01,07:40:00,11:24:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-01 11:24:00",B
804,trip_271,Seal,Seal,0040-05-01,07:40:00,11:24:00,,,,,"2040-05-01 07:40:00",A
805,trip_272,"Teddy Goldstein","Teddy Goldstein",2040-07-15,08:22:00,09:17:00,2133919891,,-165.600044697281,39.5412780814237,"2040-07-15 08:22:00",B
806,trip_272,"Teddy Goldstein","Teddy Goldstein",2040-07-15,08:22:00,09:17:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-07-15 09:17:00",B
807,trip_273,"Simone Kat","Simone Kat",2040-05-13,09:00:00,21:00:00,2912844717,,-164.556328753235,39.0892642147386,"2040-05-13 14:49:00",B
808,trip_273,"Simone Kat","Simone Kat",2040-05-13,09:00:00,21:00:00,582261047,"Centralia Post Office",-164.577302104073,39.2602448596623,"2040-05-13 14:49:00",B
809,trip_273,"Simone Kat","Simone Kat",2040-05-13,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-13 21:00:00",B
810,trip_273,"Simone Kat","Simone Kat",2040-05-13,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-13 19:00:00",B
811,trip_273,"Simone Kat","Simone Kat",2040-05-13,09:00:00,21:00:00,,,,,"2040-05-13 09:00:00",A
812,trip_274,"Simone Kat","Simone Kat",0040-05-10,07:06:00,08:57:00,12629409643,,-165.59197117413,39.5558531291305,"2040-05-10 07:45:00",BOTH
813,trip_274,"Simone Kat","Simone Kat",0040-05-10,07:06:00,08:57:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-05-10 08:57:00",BOTH
814,trip_275,Seal,Seal,2040-05-06,08:42:00,14:52:00,48568668,"Harbor Green Initiative",-164.558349188242,39.0856520832011,"2040-05-06 14:52:00",B
815,trip_275,Seal,Seal,2040-05-06,08:42:00,14:52:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-06 10:37:00",B
816,trip_275,Seal,Seal,2040-05-06,08:42:00,14:52:00,582382221,,-164.578426557528,39.2678065818357,"2040-05-06 10:37:00",BOTH
817,trip_276,Seal,Seal,2040-06-27,07:00:00,19:00:00,48534420,,-165.603965761389,39.5205533636782,"2040-06-27 09:00:00",B
818,trip_276,Seal,Seal,2040-06-27,07:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-27 13:00:00",B
819,trip_276,Seal,Seal,2040-06-27,07:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-27 19:00:00",B
820,trip_276,Seal,Seal,2040-06-27,07:00:00,19:00:00,,,,,"2040-06-27 07:00:00",A
821,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-06-12 18:09:00",B
822,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,48511190,,-165.599649866128,39.5492506138069,"2040-06-12 21:00:00",BOTH
823,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-12 17:56:00",B
824,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-12 14:00:00",B
825,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-12 09:00:00",B
826,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-12 21:00:00",B
827,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-12 19:00:00",B
828,trip_277,"Carol Limpet","Carol Limpet",0040-06-12,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-12 14:00:00",B
829,trip_278,"Teddy Goldstein","Teddy Goldstein",2040-05-29,08:07:00,08:59:00,12687824227,,-165.591516449381,39.5209721227612,"2040-05-29 08:07:00",B
830,trip_278,"Teddy Goldstein","Teddy Goldstein",2040-05-29,08:07:00,08:59:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-29 08:59:00",B
831,trip_279,"Tante Titan","Tante Titan",2040-04-17,08:56:00,10:18:00,2912844717,,-164.556328753235,39.0892642147386,"2040-04-17 08:56:00",B
832,trip_279,"Tante Titan","Tante Titan",2040-04-17,08:56:00,10:18:00,582382094,"Centralia Checkpoint Office",-164.575643964025,39.2613347858216,"2040-04-17 10:18:00",B
833,trip_28,"Carol Limpet","Carol Limpet",2040-05-10,09:00:00,21:00:00,2912844717,,-164.556328753235,39.0892642147386,"2040-05-10 14:00:00",B
834,trip_28,"Carol Limpet","Carol Limpet",2040-05-10,09:00:00,21:00:00,48530519,,-165.598114797385,39.5501615967506,"2040-05-10 21:00:00",BOTH
835,trip_28,"Carol Limpet","Carol Limpet",2040-05-10,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-10 21:00:00",B
836,trip_28,"Carol Limpet","Carol Limpet",2040-05-10,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-10 19:00:00",B
837,trip_280,"Teddy Goldstein","Teddy Goldstein",2040-06-22,08:36:00,09:50:00,48508501,,-165.591843036256,39.5314043878227,"2040-06-22 08:59:00",B
838,trip_280,"Teddy Goldstein","Teddy Goldstein",2040-06-22,08:36:00,09:50:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-22 09:50:00",B
